ID_de_Membro,Data_da_Visita,Idade,Genêro,Tipo_Cartão_Membro,Tipo_Treino,Tempo_duração_Treino,Calorias_Queimadas,Horário_Entrada,Status_Presença
1806,2024-10-08,50,Homem,Mensal,Treino_Força,99,904,13:48,Falta
1807,2024-02-11,46,Mulher,Trimestal,CrosFit,82,655,18:33,Falta
1808,2024-06-22,37,Mulher,Mensal,Treino_Força,56,396,21:45,Presente
1809,2024-11-15,39,Mulher,Anual,CrosFit,99,980,17:08,Falta
1810,2024-02-25,63,Outro,Anual,Cardio,26,224,21:02,Presente
1811,2024-03-11,20,Outro,Trimestal,Treino_Força,84,831,9:33,Falta
1812,2024-12-18,42,Mulher,Trimestal,CrosFit,61,354,21:39,Falta
1813,2024-03-09,55,Homem,Mensal,CrosFit,100,664,10:30,Presente
1814,2024-03-05,25,Homem,Anual,HIIT,80,673,5:21,Falta
1815,2024-05-03,46,Homem,Anual,Cardio,26,220,9:04,Falta
1816,2024-07-21,38,Outro,Mensal,CrosFit,86,705,8:30,Falta
1817,2024-11-22,59,Homem,Trimestal,Cardio,115,836,12:33,Presente
1818,2024-12-29,60,Mulher,Trimestal,HIIT,32,276,21:44,Falta
1819,2024-05-22,50,Homem,Trimestal,HIIT,37,330,11:25,Falta
1820,2024-12-27,19,Outro,Trimestal,Cardio,43,308,7:07,Falta
1821,2024-03-31,21,Homem,Anual,Cardio,87,497,8:05,Presente
1822,2024-06-13,35,Mulher,Anual,Treino_Força,80,789,11:12,Presente
1823,2024-08-20,25,Homem,Trimestal,Yoga,56,385,20:06,Presente
1824,2024-11-26,43,Homem,Trimestal,CrosFit,53,379,16:28,Presente
1825,2024-07-19,32,Outro,Mensal,Treino_Força,70,552,6:02,Presente
1826,2024-01-08,18,Outro,Mensal,HIIT,42,291,18:16,Presente
1827,2024-10-11,34,Homem,Anual,Treino_Força,39,359,6:15,Falta
1828,2024-05-26,63,Mulher,Mensal,Yoga,118,661,5:17,Falta
1829,2024-12-09,59,Mulher,Trimestal,Treino_Força,25,144,8:10,Falta
1830,2024-01-03,55,Homem,Mensal,Yoga,37,280,17:13,Presente
1831,2024-09-27,60,Mulher,Mensal,HIIT,44,386,8:17,Presente
1832,2024-01-16,58,Mulher,Trimestal,Yoga,81,772,12:53,Presente
1833,2024-12-19,35,Outro,Trimestal,Treino_Força,91,689,18:56,Falta
1834,2024-05-23,43,Mulher,Trimestal,Cardio,83,446,10:56,Falta
1835,2024-08-06,24,Outro,Mensal,HIIT,103,709,8:42,Falta
1836,2024-05-06,65,Outro,Mensal,CrosFit,31,181,12:46,Presente
1837,2024-04-10,40,Mulher,Anual,CrosFit,77,475,18:25,Falta
1838,2024-08-21,25,Outro,Mensal,HIIT,49,348,20:58,Presente
1839,2024-04-28,33,Mulher,Anual,HIIT,41,303,12:28,Presente
1840,2024-02-07,31,Outro,Mensal,Treino_Força,61,559,12:08,Falta
1841,2024-02-20,25,Mulher,Mensal,Yoga,46,400,13:43,Falta
1842,2024-05-03,23,Homem,Trimestal,Cardio,81,809,16:31,Falta
1843,2024-07-18,62,Mulher,Mensal,Cardio,24,131,7:50,Falta
1844,2024-05-17,57,Mulher,Anual,Yoga,99,784,22:57,Presente
1845,2024-05-14,62,Outro,Trimestal,CrosFit,41,212,16:07,Falta
1846,2024-01-18,22,Homem,Trimestal,Treino_Força,43,367,16:08,Falta
1847,2024-02-01,21,Mulher,Anual,HIIT,102,742,16:04,Falta
1848,2024-08-07,46,Outro,Trimestal,CrosFit,83,648,19:26,Falta
1849,2024-04-25,48,Outro,Mensal,HIIT,33,276,21:43,Falta
1850,2024-10-17,19,Outro,Anual,Yoga,55,456,14:28,Presente
1851,2024-02-03,51,Homem,Trimestal,Treino_Força,51,478,10:49,Falta
1852,2024-09-16,52,Homem,Anual,Treino_Força,96,490,10:09,Falta
1853,2024-08-28,47,Outro,Mensal,HIIT,101,535,6:06,Presente
1854,2024-06-01,48,Mulher,Mensal,CrosFit,90,737,5:43,Falta
1855,2024-06-16,28,Mulher,Mensal,Yoga,79,471,6:09,Falta
1856,2024-11-22,19,Homem,Anual,CrosFit,106,691,10:07,Presente
1857,2024-10-31,27,Mulher,Anual,Cardio,57,354,18:11,Presente
1858,2024-07-31,22,Mulher,Mensal,CrosFit,24,231,19:31,Presente
1859,2024-09-27,30,Outro,Mensal,CrosFit,91,599,19:46,Falta
1860,2024-04-08,59,Homem,Anual,Treino_Força,71,431,9:15,Falta
1861,2024-09-26,29,Homem,Mensal,Treino_Força,110,551,18:23,Presente
1862,2024-04-09,30,Mulher,Trimestal,HIIT,72,612,19:18,Falta
1863,2024-01-24,46,Outro,Anual,Yoga,53,323,21:17,Presente
1864,2024-11-26,31,Homem,Trimestal,Cardio,111,612,17:11,Presente
1865,2024-11-18,42,Outro,Trimestal,CrosFit,91,720,18:06,Presente
1866,2024-07-16,27,Outro,Trimestal,Cardio,104,808,5:27,Falta
1867,2024-01-25,60,Mulher,Mensal,Cardio,42,281,8:52,Presente
1868,2024-04-13,26,Homem,Anual,HIIT,68,410,19:18,Falta
1869,2024-07-26,52,Outro,Trimestal,HIIT,45,405,14:41,Falta
1870,2024-06-23,41,Outro,Anual,CrosFit,86,688,16:23,Falta
1871,2024-12-01,18,Outro,Trimestal,CrosFit,76,484,12:43,Presente
1872,2024-06-08,25,Mulher,Trimestal,HIIT,93,705,10:02,Presente
1873,2024-02-17,56,Homem,Trimestal,CrosFit,29,162,5:06,Presente
1874,2024-12-11,43,Mulher,Mensal,CrosFit,66,628,19:44,Presente
1875,2024-09-28,29,Homem,Mensal,Cardio,60,513,13:08,Falta
1876,2024-02-18,18,Homem,Anual,Yoga,64,607,12:25,Falta
1877,2024-03-20,40,Mulher,Mensal,Treino_Força,105,861,7:28,Presente
1878,2024-01-28,30,Homem,Anual,Yoga,102,726,17:39,Presente
1879,2024-05-20,56,Outro,Trimestal,Yoga,38,320,6:54,Presente
1880,2024-04-04,62,Outro,Anual,CrosFit,97,594,21:01,Falta
1881,2024-09-17,18,Outro,Mensal,Treino_Força,111,938,8:26,Falta
1882,2024-12-13,61,Outro,Anual,CrosFit,30,209,16:09,Falta
1883,2024-06-10,28,Outro,Anual,Yoga,40,226,10:07,Falta
1884,2024-07-28,52,Outro,Mensal,Yoga,91,497,22:07,Falta
1885,2024-11-27,43,Homem,Anual,CrosFit,118,743,22:46,Falta
1886,2024-10-26,46,Mulher,Anual,Cardio,32,275,8:40,Falta
1887,2024-09-24,20,Homem,Anual,Cardio,58,546,7:18,Falta
1888,2024-02-02,25,Mulher,Mensal,HIIT,22,114,22:50,Falta
1889,2024-09-06,57,Outro,Trimestal,CrosFit,57,529,17:34,Presente
1890,2024-04-28,53,Homem,Anual,HIIT,54,275,7:13,Falta
1891,2024-01-21,32,Mulher,Mensal,Treino_Força,26,189,7:06,Presente
1892,2024-09-06,57,Outro,Trimestal,CrosFit,96,652,18:44,Falta
1893,2024-07-19,42,Mulher,Anual,Treino_Força,115,719,9:14,Falta
1894,2024-03-27,24,Homem,Anual,Yoga,48,478,9:09,Falta
1895,2024-08-06,54,Mulher,Mensal,Treino_Força,32,230,21:36,Presente
1896,2024-03-19,48,Mulher,Mensal,Treino_Força,74,589,18:57,Presente
1897,2024-03-05,59,Homem,Anual,HIIT,52,322,5:23,Presente
1898,2024-08-11,24,Mulher,Mensal,Cardio,46,365,15:33,Falta
1899,2024-04-25,27,Mulher,Anual,Treino_Força,64,367,8:36,Falta
1900,2024-02-13,45,Homem,Mensal,Treino_Força,71,657,16:51,Presente
1901,2024-10-12,26,Mulher,Trimestal,CrosFit,97,823,14:41,Falta
1902,2024-06-06,53,Mulher,Anual,Yoga,105,800,22:34,Falta
1903,2024-01-13,25,Outro,Anual,Cardio,90,486,20:32,Presente
1904,2024-08-10,59,Homem,Anual,Treino_Força,102,543,8:00,Falta
1905,2024-12-26,46,Outro,Anual,HIIT,35,297,12:37,Presente
1906,2024-07-01,40,Mulher,Trimestal,HIIT,57,568,22:08,Falta
1907,2024-06-27,21,Mulher,Anual,Cardio,87,665,11:58,Presente
1908,2024-04-28,33,Mulher,Mensal,Yoga,91,525,16:33,Falta
1909,2024-08-31,20,Homem,Mensal,CrosFit,97,729,19:24,Presente
1910,2024-11-02,21,Homem,Mensal,CrosFit,23,208,18:15,Falta
1911,2024-12-18,27,Homem,Anual,HIIT,107,663,21:05,Falta
1912,2024-09-12,24,Homem,Trimestal,Cardio,29,145,20:11,Presente
1913,2024-12-16,47,Mulher,Trimestal,Yoga,98,813,7:19,Presente
1914,2024-08-23,32,Mulher,Trimestal,Yoga,70,533,16:22,Falta
1915,2024-07-24,65,Homem,Mensal,Cardio,111,621,13:19,Presente
1916,2024-11-29,56,Outro,Anual,Yoga,73,489,20:51,Falta
1917,2024-02-01,41,Outro,Trimestal,Treino_Força,57,450,7:45,Presente
1918,2024-03-13,61,Homem,Mensal,CrosFit,82,455,18:59,Falta
1919,2024-10-18,44,Homem,Anual,HIIT,110,794,11:04,Presente
1920,2024-04-23,32,Homem,Anual,HIIT,109,674,9:15,Falta
1921,2024-02-21,27,Homem,Mensal,Treino_Força,65,450,14:39,Presente
1922,2024-01-22,39,Homem,Trimestal,Treino_Força,119,906,5:26,Falta
1923,2024-11-29,42,Homem,Mensal,CrosFit,101,660,19:15,Falta
1924,2024-10-02,63,Mulher,Anual,Yoga,54,337,5:56,Presente
1925,2024-09-09,48,Homem,Anual,Cardio,73,449,9:17,Presente
1926,2024-12-11,46,Mulher,Anual,Treino_Força,31,234,10:39,Falta
1927,2024-07-30,33,Homem,Mensal,HIIT,111,834,9:55,Falta
1928,2024-01-29,60,Outro,Mensal,Treino_Força,120,772,20:48,Falta
1929,2024-11-12,43,Outro,Trimestal,Cardio,112,745,15:38,Falta
1930,2024-08-22,54,Outro,Trimestal,Yoga,22,196,9:26,Presente
1931,2024-04-16,53,Homem,Mensal,Treino_Força,47,468,8:56,Presente
1932,2024-11-17,44,Outro,Anual,Yoga,27,243,21:02,Falta
1933,2024-07-13,60,Outro,Mensal,Treino_Força,118,1115,11:39,Falta
1934,2024-09-25,56,Outro,Mensal,HIIT,75,453,17:21,Falta
1935,2024-06-22,49,Outro,Trimestal,Yoga,104,803,15:53,Falta
1936,2024-03-14,23,Mulher,Anual,Yoga,24,157,18:31,Falta
1937,2024-05-21,26,Homem,Trimestal,Cardio,24,220,20:31,Presente
1938,2024-06-12,60,Homem,Anual,HIIT,94,800,8:12,Presente
1939,2024-05-10,32,Outro,Anual,Cardio,111,1007,15:54,Presente
1940,2024-04-10,18,Outro,Mensal,Treino_Força,68,637,20:25,Falta
1941,2024-05-15,57,Mulher,Trimestal,Cardio,92,506,15:20,Falta
1942,2024-02-08,39,Mulher,Mensal,HIIT,50,395,19:49,Falta
1943,2024-01-15,51,Homem,Trimestal,CrosFit,36,340,11:37,Falta
1944,2024-06-13,48,Mulher,Trimestal,HIIT,71,633,14:17,Falta
1945,2024-11-29,31,Outro,Trimestal,Cardio,100,570,14:44,Presente
1946,2024-06-09,64,Homem,Anual,Cardio,58,505,19:16,Presente
1947,2024-07-28,30,Homem,Trimestal,Cardio,67,606,16:00,Falta
1948,2024-04-07,36,Outro,Mensal,Yoga,79,422,9:26,Presente
1949,2024-09-16,39,Mulher,Trimestal,CrosFit,32,288,12:22,Falta
1950,2024-03-05,27,Mulher,Trimestal,HIIT,99,956,16:48,Falta
1951,2024-10-30,25,Outro,Trimestal,Treino_Força,106,925,5:25,Falta
1952,2024-04-10,57,Outro,Anual,Treino_Força,94,926,7:15,Presente
1953,2024-04-10,32,Homem,Trimestal,CrosFit,100,531,11:39,Presente
1954,2024-09-26,63,Outro,Mensal,Treino_Força,92,766,21:28,Falta
1955,2024-07-07,38,Mulher,Trimestal,Treino_Força,35,229,15:01,Falta
1956,2024-03-03,43,Mulher,Anual,CrosFit,54,296,8:25,Falta
1957,2024-06-27,55,Homem,Mensal,Treino_Força,97,864,19:32,Falta
1958,2024-12-21,56,Outro,Trimestal,Yoga,92,572,16:22,Falta
1959,2024-12-28,19,Outro,Anual,Yoga,97,604,6:14,Presente
1960,2024-05-25,25,Homem,Mensal,Cardio,41,343,16:02,Falta
1961,2024-10-02,57,Mulher,Mensal,Cardio,63,522,11:07,Presente
1962,2024-03-03,53,Mulher,Anual,Treino_Força,107,1005,6:16,Falta
1963,2024-07-13,38,Homem,Anual,Cardio,99,818,13:06,Presente
1964,2024-03-28,54,Outro,Anual,Treino_Força,109,858,20:34,Falta
1965,2024-02-03,63,Mulher,Anual,Yoga,94,802,10:39,Presente
1966,2024-09-16,42,Homem,Trimestal,Treino_Força,90,893,19:58,Falta
1967,2024-01-11,47,Mulher,Trimestal,HIIT,88,855,10:47,Presente
1968,2024-07-13,30,Outro,Anual,Yoga,68,663,16:32,Presente
1969,2024-02-12,24,Homem,Anual,Treino_Força,75,732,12:50,Falta
1970,2024-03-17,33,Homem,Mensal,Yoga,107,1033,15:34,Presente
1971,2024-10-11,27,Mulher,Anual,Treino_Força,36,354,10:03,Falta
1972,2024-06-22,39,Outro,Anual,Yoga,68,623,14:01,Falta
1973,2024-08-17,45,Outro,Trimestal,Cardio,35,186,13:33,Falta
1974,2024-08-19,61,Homem,Anual,Yoga,69,508,19:30,Falta
1975,2024-04-18,60,Mulher,Mensal,CrosFit,85,829,7:35,Presente
1976,2024-12-10,24,Outro,Trimestal,HIIT,119,912,22:06,Falta
1977,2024-08-22,60,Homem,Anual,Cardio,57,310,18:36,Falta
1978,2024-10-06,39,Outro,Anual,Yoga,107,1038,11:24,Presente
1979,2024-04-27,43,Homem,Anual,Yoga,120,766,19:43,Presente
1980,2024-10-11,27,Outro,Trimestal,CrosFit,104,683,6:48,Presente
1981,2024-09-29,62,Outro,Trimestal,Treino_Força,31,202,11:11,Falta
1982,2024-04-16,22,Homem,Anual,Yoga,60,525,11:43,Presente
1983,2024-07-10,62,Outro,Trimestal,HIIT,100,581,17:47,Falta
1984,2024-08-30,33,Mulher,Anual,Treino_Força,45,233,17:51,Falta
1985,2024-01-15,36,Mulher,Trimestal,HIIT,78,446,6:52,Presente
1986,2024-02-02,56,Outro,Anual,Treino_Força,92,592,11:02,Presente
1987,2024-03-12,56,Homem,Trimestal,Treino_Força,62,530,13:45,Falta
1988,2024-09-14,18,Outro,Mensal,Yoga,65,495,20:55,Presente
1989,2024-08-14,53,Homem,Trimestal,Yoga,84,445,8:06,Presente
1990,2024-06-09,52,Outro,Mensal,Treino_Força,79,456,13:22,Presente
1991,2024-08-03,29,Homem,Mensal,CrosFit,48,301,12:52,Presente
1992,2024-11-02,59,Mulher,Trimestal,HIIT,106,909,21:19,Presente
1993,2024-10-24,44,Mulher,Trimestal,Cardio,109,850,7:09,Presente
1994,2024-06-07,18,Homem,Anual,Cardio,22,209,10:48,Presente
1995,2024-03-02,40,Mulher,Trimestal,HIIT,89,740,14:40,Falta
1996,2024-06-21,24,Mulher,Anual,Yoga,94,791,10:11,Falta
1997,2024-10-14,45,Mulher,Mensal,Cardio,36,215,18:48,Falta
1998,2024-10-31,42,Mulher,Anual,CrosFit,83,765,6:40,Falta
1999,2024-01-21,31,Homem,Mensal,Yoga,86,571,9:32,Falta
2000,2024-07-24,47,Outro,Mensal,Cardio,104,718,6:44,Falta
2001,2024-04-09,28,Outro,Mensal,Cardio,34,249,8:49,Falta
2002,2024-06-11,28,Mulher,Anual,CrosFit,115,1060,12:51,Presente
2003,2024-02-21,58,Mulher,Trimestal,CrosFit,120,1153,14:25,Presente
2004,2024-06-01,50,Homem,Trimestal,CrosFit,50,411,16:21,Falta
2005,2024-03-11,48,Mulher,Anual,CrosFit,69,400,7:01,Falta
2006,2024-09-03,28,Outro,Trimestal,CrosFit,90,853,11:14,Presente
2007,2024-05-09,28,Homem,Trimestal,HIIT,40,316,9:29,Falta
2008,2024-04-28,43,Homem,Anual,Yoga,37,233,13:53,Falta
2009,2024-02-14,41,Mulher,Anual,Treino_Força,97,525,5:08,Falta
2010,2024-12-23,37,Mulher,Anual,Yoga,33,243,5:16,Presente
2011,2024-05-21,56,Homem,Trimestal,Cardio,64,362,5:39,Presente
2012,2024-06-19,44,Homem,Anual,Yoga,69,394,22:31,Presente
2013,2024-07-15,39,Homem,Mensal,Cardio,39,210,13:56,Falta
2014,2024-11-25,56,Mulher,Trimestal,CrosFit,33,240,18:07,Falta
2015,2024-12-11,43,Homem,Trimestal,HIIT,73,392,7:06,Presente
2016,2024-10-25,34,Homem,Anual,CrosFit,42,384,19:02,Presente
2017,2024-02-17,64,Homem,Trimestal,HIIT,50,334,6:58,Falta
2018,2024-08-27,24,Outro,Mensal,Yoga,40,212,13:08,Falta
2019,2024-10-27,21,Homem,Anual,Yoga,116,937,10:14,Falta
2020,2024-05-21,60,Homem,Mensal,CrosFit,105,569,18:32,Falta
2021,2024-11-11,64,Mulher,Anual,HIIT,119,815,14:24,Falta
2022,2024-05-08,20,Homem,Mensal,Cardio,91,889,5:36,Falta
2023,2024-03-28,38,Outro,Mensal,CrosFit,33,322,10:52,Falta
2024,2024-12-13,44,Homem,Anual,Treino_Força,93,691,8:21,Falta
2025,2024-12-03,27,Outro,Trimestal,Yoga,64,351,18:51,Presente
2026,2024-10-08,32,Outro,Trimestal,Cardio,66,546,15:59,Falta
2027,2024-07-19,42,Mulher,Mensal,CrosFit,66,640,6:01,Presente
2028,2024-05-28,29,Outro,Anual,Cardio,117,861,21:35,Falta
2029,2024-11-12,48,Outro,Mensal,Yoga,87,552,11:35,Presente
2030,2024-02-15,54,Mulher,Trimestal,Cardio,39,207,7:32,Falta
2031,2024-12-03,44,Homem,Trimestal,CrosFit,40,380,16:25,Presente
2032,2024-11-08,40,Mulher,Mensal,CrosFit,69,454,22:03,Presente
2033,2024-09-16,44,Homem,Mensal,Treino_Força,79,772,5:52,Presente
2034,2024-11-15,29,Outro,Mensal,HIIT,37,190,12:07,Falta
2035,2024-10-04,57,Outro,Trimestal,Yoga,56,315,16:47,Presente
2036,2024-02-28,43,Outro,Mensal,Treino_Força,64,571,11:03,Falta
2037,2024-07-12,30,Outro,Mensal,HIIT,51,450,7:39,Presente
2038,2024-12-11,27,Homem,Anual,HIIT,86,440,17:01,Falta
2039,2024-04-27,34,Homem,Anual,CrosFit,52,510,5:42,Presente
2040,2024-07-07,46,Outro,Anual,Cardio,98,929,20:32,Falta
2041,2024-04-17,59,Outro,Mensal,CrosFit,51,288,20:15,Falta
2042,2024-10-30,20,Homem,Mensal,Cardio,37,263,7:34,Falta
2043,2024-07-10,35,Mulher,Mensal,HIIT,74,676,10:11,Presente
2044,2024-03-23,24,Homem,Trimestal,HIIT,57,365,22:46,Falta
2045,2024-04-30,32,Mulher,Anual,Yoga,57,518,8:02,Presente
2046,2024-12-10,31,Homem,Mensal,Treino_Força,85,800,9:39,Falta
2047,2024-03-28,25,Mulher,Anual,Yoga,54,531,6:48,Falta
2048,2024-12-18,22,Homem,Anual,HIIT,65,571,17:03,Presente
2049,2024-01-09,24,Mulher,Mensal,Cardio,107,544,20:39,Presente
2050,2024-12-01,39,Outro,Anual,Cardio,51,379,6:23,Presente
2051,2024-10-07,59,Mulher,Trimestal,Treino_Força,36,239,21:34,Presente
2052,2024-04-11,24,Outro,Mensal,Cardio,22,120,12:25,Falta
2053,2024-11-23,50,Mulher,Mensal,Cardio,51,322,7:46,Presente
2054,2024-07-29,63,Mulher,Anual,CrosFit,91,681,6:21,Falta
2055,2024-10-11,31,Homem,Mensal,HIIT,104,573,19:42,Falta
2056,2024-08-26,25,Outro,Mensal,Yoga,76,759,5:17,Falta
2057,2024-02-12,61,Outro,Anual,Treino_Força,69,450,8:52,Falta
2058,2024-11-09,41,Mulher,Mensal,Treino_Força,25,172,10:23,Presente
2059,2024-07-07,27,Mulher,Mensal,Yoga,118,622,22:18,Falta
2060,2024-02-09,19,Outro,Mensal,Treino_Força,52,392,12:14,Falta
2061,2024-07-19,44,Homem,Mensal,Yoga,43,389,9:20,Presente
2062,2024-06-19,21,Outro,Trimestal,CrosFit,87,761,7:44,Falta
2063,2024-12-19,65,Homem,Mensal,Cardio,101,733,8:13,Presente
2064,2024-01-14,59,Outro,Anual,Yoga,49,296,16:10,Falta
2065,2024-09-01,55,Outro,Trimestal,Cardio,91,852,11:26,Presente
2066,2024-09-27,63,Mulher,Mensal,Cardio,70,476,12:59,Presente
2067,2024-06-02,64,Mulher,Mensal,Yoga,35,177,22:29,Falta
2068,2024-02-10,38,Outro,Trimestal,CrosFit,117,1140,7:52,Falta
2069,2024-06-12,35,Mulher,Anual,Yoga,21,207,5:41,Falta
2070,2024-06-26,31,Mulher,Anual,Cardio,43,409,19:06,Falta
2071,2024-08-22,19,Mulher,Trimestal,HIIT,61,599,13:43,Presente
2072,2024-12-10,49,Mulher,Anual,HIIT,106,940,17:18,Falta
2073,2024-10-17,42,Outro,Trimestal,HIIT,97,612,22:28,Falta
2074,2024-04-15,33,Homem,Mensal,Yoga,58,415,10:26,Presente
2075,2024-10-27,57,Outro,Mensal,CrosFit,49,467,11:24,Falta
2076,2024-10-10,40,Homem,Trimestal,Cardio,100,918,5:22,Presente
2077,2024-04-03,27,Mulher,Trimestal,CrosFit,25,191,13:32,Presente
2078,2024-06-23,60,Outro,Anual,Yoga,69,345,16:20,Falta
2079,2024-03-24,64,Homem,Mensal,Cardio,21,157,16:22,Presente
2080,2024-11-26,52,Mulher,Mensal,Yoga,59,324,21:17,Falta
2081,2024-09-24,57,Mulher,Anual,HIIT,34,333,14:23,Presente
2082,2024-02-02,65,Homem,Anual,Treino_Força,116,951,6:18,Presente
2083,2024-04-10,23,Mulher,Anual,Yoga,106,1007,17:23,Presente
2084,2024-11-09,47,Mulher,Trimestal,CrosFit,78,615,7:50,Presente
2085,2024-01-04,52,Homem,Trimestal,Treino_Força,90,866,14:33,Falta
2086,2024-11-22,40,Mulher,Mensal,Cardio,65,644,9:04,Falta
2087,2024-04-13,26,Mulher,Mensal,HIIT,27,193,6:16,Presente
2088,2024-09-13,34,Outro,Mensal,HIIT,34,281,16:10,Falta
2089,2024-11-17,59,Outro,Mensal,HIIT,98,539,20:38,Presente
2090,2024-05-09,61,Homem,Mensal,Yoga,100,796,5:45,Falta
2091,2024-08-03,48,Mulher,Mensal,Yoga,90,694,6:17,Falta
2092,2024-02-07,46,Mulher,Trimestal,CrosFit,34,264,11:09,Presente
2093,2024-09-14,42,Mulher,Mensal,CrosFit,66,448,15:57,Falta
2094,2024-06-30,39,Outro,Anual,HIIT,33,311,5:45,Presente
2095,2024-04-19,46,Outro,Trimestal,Cardio,96,753,16:05,Falta
2096,2024-10-24,55,Outro,Anual,Treino_Força,116,825,15:31,Falta
2097,2024-04-27,27,Outro,Mensal,Yoga,30,235,7:00,Falta
2098,2024-06-14,31,Mulher,Trimestal,Treino_Força,56,280,17:58,Falta
2099,2024-10-14,43,Mulher,Anual,Cardio,34,253,14:43,Falta
2100,2024-10-07,18,Outro,Anual,Yoga,96,771,5:26,Falta
2101,2024-09-01,58,Mulher,Anual,HIIT,47,243,8:52,Falta
2102,2024-01-15,65,Mulher,Trimestal,Cardio,94,572,6:42,Falta
2103,2024-08-26,37,Outro,Anual,HIIT,120,685,13:23,Falta
2104,2024-02-10,19,Homem,Trimestal,Treino_Força,59,562,18:11,Presente
2105,2024-05-02,38,Outro,Anual,CrosFit,66,508,14:50,Falta
2106,2024-08-01,35,Outro,Mensal,HIIT,45,347,13:07,Presente
2107,2024-05-29,41,Mulher,Anual,HIIT,104,616,6:13,Falta
2108,2024-06-16,56,Homem,Anual,Treino_Força,100,795,22:56,Presente
2109,2024-10-10,46,Homem,Trimestal,Yoga,82,527,13:10,Falta
2110,2024-07-01,29,Outro,Mensal,Cardio,82,642,8:37,Falta
2111,2024-10-25,57,Homem,Trimestal,Yoga,91,754,16:48,Presente
2112,2024-09-03,54,Outro,Anual,Treino_Força,54,300,17:33,Presente
2113,2024-05-14,41,Outro,Mensal,Treino_Força,115,1001,9:52,Falta
2114,2024-03-04,30,Outro,Anual,Treino_Força,95,585,11:20,Falta
2115,2024-12-21,24,Outro,Trimestal,Cardio,92,768,9:07,Presente
2116,2024-09-26,38,Mulher,Trimestal,Yoga,48,285,13:02,Presente
2117,2024-10-20,62,Mulher,Trimestal,Treino_Força,89,676,20:19,Falta
2118,2024-01-29,47,Outro,Trimestal,Treino_Força,107,698,19:46,Presente
2119,2024-07-18,32,Outro,Mensal,Treino_Força,41,249,17:34,Presente
2120,2024-09-04,60,Mulher,Anual,Treino_Força,40,291,8:57,Falta
2121,2024-08-04,54,Outro,Mensal,Yoga,74,586,15:46,Falta
2122,2024-06-13,30,Homem,Mensal,Cardio,87,572,5:09,Presente
2123,2024-10-10,19,Outro,Trimestal,Treino_Força,69,444,9:40,Presente
2124,2024-09-27,34,Homem,Trimestal,Cardio,28,142,22:48,Falta
2125,2024-07-28,49,Outro,Trimestal,CrosFit,52,410,12:25,Falta
2126,2024-04-06,41,Homem,Anual,HIIT,51,419,6:44,Falta
2127,2024-01-20,56,Homem,Mensal,HIIT,70,424,17:13,Presente
2128,2024-10-10,61,Homem,Anual,HIIT,116,1025,13:13,Falta
2129,2024-06-01,50,Mulher,Mensal,Treino_Força,39,339,18:34,Falta
2130,2024-02-01,20,Homem,Trimestal,Treino_Força,44,362,6:24,Falta
2131,2024-05-22,47,Homem,Anual,Cardio,97,738,12:40,Falta
2132,2024-08-10,58,Outro,Anual,HIIT,20,199,13:32,Falta
2133,2024-05-22,62,Outro,Anual,Yoga,94,531,18:24,Presente
2134,2024-04-18,34,Homem,Anual,Treino_Força,72,624,12:48,Presente
2135,2024-11-11,33,Mulher,Mensal,Treino_Força,53,301,14:46,Presente
2136,2024-09-16,61,Mulher,Trimestal,HIIT,62,391,16:18,Falta
2137,2024-08-24,46,Mulher,Anual,HIIT,34,237,19:24,Presente
2138,2024-08-29,51,Homem,Mensal,Treino_Força,68,645,16:29,Falta
2139,2024-05-05,54,Mulher,Mensal,HIIT,115,710,8:20,Presente
2140,2024-02-16,63,Outro,Anual,HIIT,32,303,15:21,Presente
2141,2024-11-24,22,Homem,Trimestal,HIIT,23,194,5:54,Presente
2142,2024-07-22,62,Mulher,Mensal,Treino_Força,117,1066,18:48,Presente
2143,2024-03-09,53,Homem,Trimestal,Cardio,80,610,15:30,Presente
2144,2024-11-11,29,Mulher,Trimestal,CrosFit,111,1073,22:12,Presente
2145,2024-09-08,27,Homem,Anual,Cardio,75,590,13:10,Falta
2146,2024-10-19,29,Outro,Anual,HIIT,108,611,8:48,Presente
2147,2024-07-11,33,Outro,Anual,Cardio,61,586,18:12,Falta
2148,2024-05-13,30,Outro,Trimestal,Cardio,100,798,16:54,Presente
2149,2024-06-12,23,Homem,Anual,Treino_Força,28,169,11:19,Falta
2150,2024-11-19,54,Mulher,Anual,Treino_Força,90,603,5:06,Presente
2151,2024-11-06,48,Homem,Anual,Cardio,39,374,7:18,Falta
2152,2024-12-13,56,Outro,Anual,CrosFit,21,124,21:17,Falta
2153,2024-10-20,39,Homem,Trimestal,CrosFit,40,351,13:46,Presente
2154,2024-12-09,44,Homem,Trimestal,Cardio,26,193,5:07,Presente
2155,2024-04-22,54,Mulher,Trimestal,CrosFit,81,543,9:31,Presente
2156,2024-10-16,64,Mulher,Anual,Cardio,34,179,21:45,Falta
2157,2024-01-09,53,Mulher,Mensal,Cardio,108,1017,22:47,Presente
2158,2024-06-21,48,Outro,Anual,Yoga,76,433,11:09,Presente
2159,2024-03-30,23,Mulher,Mensal,Yoga,21,122,13:10,Falta
2160,2024-12-18,65,Outro,Trimestal,HIIT,57,310,13:51,Presente
2161,2024-04-02,21,Outro,Anual,CrosFit,26,142,5:00,Falta
2162,2024-11-22,33,Outro,Anual,Yoga,67,582,6:10,Falta
